pm2_5,city,co,pm10,level,o3,spider,rank,so2,date,aqi,no2
106 ,遵义,1 ,148 ,轻度污染,84 ,aqi,158 ,21 ,2014-10-15,138 ,38 
87 ,遵义,0.8 ,117 ,轻度污染,62 ,aqi,124 ,19 ,2014-10-16,115 ,37 
31 ,遵义,0.8 ,51 ,良,22 ,aqi,11 ,9 ,2014-10-17,51 ,32 
92 ,遵义,0.9 ,129 ,轻度污染,29 ,aqi,112 ,10 ,2014-10-18,121 ,37 
78 ,遵义,0.9 ,116 ,轻度污染,34 ,aqi,128 ,16 ,2014-10-19,104 ,30 
39 ,遵义,0.9 ,64 ,良,29 ,aqi,34 ,13 ,2014-10-20,57 ,34 
45 ,遵义,0.6 ,69 ,良,97 ,aqi,43 ,14 ,2014-10-21,63 ,28 
51 ,遵义,0.6 ,89 ,良,96 ,aqi,49 ,11 ,2014-10-22,70 ,36 
59 ,遵义,0.6 ,102 ,良,68 ,aqi,62 ,17 ,2014-10-23,80 ,47 
73 ,遵义,0.8 ,115 ,良,77 ,aqi,97 ,18 ,2014-10-24,98 ,40 
92 ,遵义,0.9 ,146 ,轻度污染,63 ,aqi,152 ,18 ,2014-10-25,122 ,46 
90 ,遵义,0.9 ,161 ,轻度污染,76 ,aqi,148 ,18 ,2014-10-26,119 ,45 
78 ,遵义,0.7 ,122 ,轻度污染,57 ,aqi,141 ,10 ,2014-10-27,104 ,32 
63 ,遵义,0.8 ,99 ,良,50 ,aqi,120 ,12 ,2014-10-28,85 ,32 
56 ,遵义,0.8 ,84 ,良,31 ,aqi,120 ,11 ,2014-10-29,77 ,25 
25 ,遵义,0.7 ,41 ,优,22 ,aqi,23 ,8 ,2014-10-30,41 ,13 
24 ,遵义,0.7 ,43 ,优,24 ,aqi,31 ,7 ,2014-10-31,43 ,17 
46 ,遵义,0.5 ,98 ,良,73 ,aqi,145 ,15 ,2014-09-01,74 ,26 
26 ,遵义,0.5 ,48 ,优,60 ,aqi,63 ,15 ,2014-09-02,48 ,17 
32 ,遵义,0.6 ,61 ,良,64 ,aqi,111 ,24 ,2014-09-03,56 ,30 
35 ,遵义,0.6 ,80 ,良,35 ,aqi,60 ,12 ,2014-09-04,65 ,35 
18 ,遵义,0.4 ,43 ,优,48 ,aqi,13 ,16 ,2014-09-05,43 ,18 
28 ,遵义,0.5 ,50 ,优,47 ,aqi,22 ,13 ,2014-09-06,50 ,19 
40 ,遵义,0.5 ,72 ,良,65 ,aqi,45 ,17 ,2014-09-07,61 ,22 
39 ,遵义,0.5 ,74 ,良,68 ,aqi,64 ,13 ,2014-09-08,62 ,21 
47 ,遵义,0.5 ,76 ,良,69 ,aqi,92 ,15 ,2014-09-09,65 ,22 
38 ,遵义,0.5 ,70 ,良,74 ,aqi,61 ,16 ,2014-09-10,60 ,17 
41 ,遵义,0.5 ,68 ,良,77 ,aqi,83 ,15 ,2014-09-11,59 ,15 
39 ,遵义,0.5 ,67 ,良,83 ,aqi,118 ,17 ,2014-09-12,58 ,16 
41 ,遵义,0.5 ,67 ,良,82 ,aqi,108 ,10 ,2014-09-13,58 ,16 
38 ,遵义,0.5 ,63 ,良,73 ,aqi,109 ,8 ,2014-09-14,57 ,15 
32 ,遵义,0.6 ,57 ,良,61 ,aqi,107 ,8 ,2014-09-15,53 ,16 
26 ,遵义,0.6 ,49 ,优,69 ,aqi,81 ,8 ,2014-09-16,49 ,14 
26 ,遵义,0.5 ,42 ,优,53 ,aqi,68 ,5 ,2014-09-17,42 ,21 
17 ,遵义,0.8 ,30 ,优,48 ,aqi,16 ,10 ,2014-09-18,30 ,19 
21 ,遵义,0.8 ,39 ,优,46 ,aqi,26 ,9 ,2014-09-19,39 ,24 
20 ,遵义,0.5 ,39 ,优,67 ,aqi,15 ,7 ,2014-09-20,39 ,19 
34 ,遵义,0.5 ,66 ,良,84 ,aqi,70 ,12 ,2014-09-21,58 ,26 
38 ,遵义,0.6 ,77 ,良,116 ,aqi,77 ,18 ,2014-09-22,63 ,30 
50 ,遵义,0.5 ,77 ,良,137 ,aqi,143 ,14 ,2014-09-23,81 ,22 
74 ,遵义,0.7 ,95 ,良,102 ,aqi,166 ,14 ,2014-09-24,99 ,27 
83 ,遵义,0.7 ,114 ,轻度污染,115 ,aqi,155 ,11 ,2014-09-25,109 ,29 
68 ,遵义,0.6 ,96 ,良,90 ,aqi,100 ,10 ,2014-09-26,91 ,21 
68 ,遵义,0.7 ,100 ,良,74 ,aqi,108 ,13 ,2014-09-27,92 ,25 
63 ,遵义,0.7 ,94 ,良,73 ,aqi,125 ,13 ,2014-09-28,85 ,27 
48 ,遵义,0.7 ,80 ,良,96 ,aqi,115 ,11 ,2014-09-29,66 ,32 
42 ,遵义,0.7 ,67 ,良,63 ,aqi,127 ,10 ,2014-09-30,59 ,19 
40 ,遵义,0.4 ,83 ,良,58 ,aqi,115 ,17 ,2014-08-01,66 ,22 
40 ,遵义,0.4 ,86 ,良,88 ,aqi,109 ,12 ,2014-08-02,68 ,28 
52 ,遵义,0.5 ,98 ,良,85 ,aqi,88 ,11 ,2014-08-03,74 ,25 
52 ,遵义,0.4 ,88 ,良,80 ,aqi,77 ,11 ,2014-08-04,71 ,16 
50 ,遵义,0.4 ,88 ,良,85 ,aqi,101 ,13 ,2014-08-05,69 ,18 
45 ,遵义,0.4 ,79 ,良,90 ,aqi,101 ,17 ,2014-08-06,64 ,19 
46 ,遵义,0.5 ,88 ,良,96 ,aqi,115 ,19 ,2014-08-07,69 ,23 
38 ,遵义,0.3 ,69 ,良,73 ,aqi,79 ,15 ,2014-08-08,59 ,16 
36 ,遵义,0.4 ,63 ,良,75 ,aqi,83 ,9 ,2014-08-09,56 ,15 
51 ,遵义,0.4 ,82 ,良,81 ,aqi,104 ,12 ,2014-08-10,70 ,17 
37 ,遵义,0.5 ,63 ,良,66 ,aqi,62 ,11 ,2014-08-11,57 ,16 
18 ,遵义,0.4 ,36 ,优,85 ,aqi,39 ,8 ,2014-08-12,43 ,19 
25 ,遵义,0.4 ,48 ,优,84 ,aqi,56 ,9 ,2014-08-13,48 ,18 
40 ,遵义,0.6 ,73 ,良,103 ,aqi,105 ,13 ,2014-08-14,61 ,27 
45 ,遵义,0.6 ,75 ,良,110 ,aqi,71 ,10 ,2014-08-15,63 ,23 
56 ,遵义,0.5 ,96 ,良,94 ,aqi,106 ,16 ,2014-08-16,76 ,21 
39 ,遵义,0.6 ,61 ,良,68 ,aqi,73 ,6 ,2014-08-17,55 ,22 
19 ,遵义,0.6 ,28 ,优,39 ,aqi,4 ,5 ,2014-08-18,28 ,25 
27 ,遵义,0.5 ,47 ,良,107 ,aqi,71 ,7 ,2014-08-19,56 ,24 
47 ,遵义,0.6 ,75 ,良,106 ,aqi,81 ,9 ,2014-08-20,65 ,29 
59 ,遵义,0.6 ,106 ,良,120 ,aqi,75 ,15 ,2014-08-21,80 ,29 
59 ,遵义,0.5 ,89 ,良,103 ,aqi,88 ,10 ,2014-08-22,80 ,24 
25 ,遵义,0.4 ,45 ,优,86 ,aqi,27 ,10 ,2014-08-23,45 ,21 
37 ,遵义,0.5 ,61 ,良,75 ,aqi,77 ,9 ,2014-08-24,55 ,29 
40 ,遵义,0.6 ,75 ,良,78 ,aqi,85 ,9 ,2014-08-25,62 ,26 
38 ,遵义,0.5 ,63 ,良,69 ,aqi,42 ,7 ,2014-08-26,56 ,18 
28 ,遵义,0.5 ,54 ,良,66 ,aqi,51 ,7 ,2014-08-27,52 ,22 
50 ,遵义,0.6 ,85 ,良,61 ,aqi,98 ,9 ,2014-08-28,69 ,24 
31 ,遵义,0.4 ,65 ,良,42 ,aqi,68 ,15 ,2014-08-29,57 ,21 
31 ,遵义,0.4 ,65 ,良,46 ,aqi,67 ,23 ,2014-08-30,58 ,20 
44 ,遵义,0.5 ,90 ,良,84 ,aqi,123 ,23 ,2014-08-31,70 ,23 
39 ,遵义,0.4 ,62 ,良,70 ,aqi,50 ,10 ,2014-07-01,56 ,24 
56 ,遵义,0.6 ,95 ,良,50 ,aqi,118 ,14 ,2014-07-02,76 ,37 
59 ,遵义,0.7 ,102 ,良,33 ,aqi,106 ,11 ,2014-07-03,80 ,35 
23 ,遵义,0.7 ,42 ,优,53 ,aqi,19 ,11 ,2014-07-04,42 ,23 
45 ,遵义,0.7 ,73 ,良,106 ,aqi,89 ,13 ,2014-07-05,62 ,21 
25 ,遵义,0.5 ,49 ,优,71 ,aqi,36 ,8 ,2014-07-06,49 ,16 
42 ,遵义,0.5 ,75 ,良,81 ,aqi,55 ,8 ,2014-07-07,63 ,22 
48 ,遵义,0.6 ,94 ,良,86 ,aqi,79 ,10 ,2014-07-08,72 ,28 
42 ,遵义,0.6 ,81 ,良,84 ,aqi,76 ,9 ,2014-07-09,65 ,22 
37 ,遵义,0.5 ,72 ,良,87 ,aqi,66 ,10 ,2014-07-10,61 ,16 
44 ,遵义,0.6 ,84 ,良,82 ,aqi,70 ,9 ,2014-07-11,67 ,27 
22 ,遵义,0.5 ,42 ,优,69 ,aqi,36 ,10 ,2014-07-12,42 ,20 
33 ,遵义,0.5 ,58 ,良,69 ,aqi,64 ,8 ,2014-07-13,54 ,26 
22 ,遵义,0.5 ,40 ,优,58 ,aqi,33 ,6 ,2014-07-14,40 ,33 
20 ,遵义,0.5 ,26 ,优,57 ,aqi,18 ,10 ,2014-07-15,29 ,23 
19 ,遵义,0.3 ,29 ,优,55 ,aqi,17 ,8 ,2014-07-16,29 ,22 
35 ,遵义,0.5 ,52 ,良,43 ,aqi,46 ,10 ,2014-07-17,51 ,23 
26 ,遵义,0.4 ,41 ,优,46 ,aqi,33 ,7 ,2014-07-18,41 ,13 
30 ,遵义,0.5 ,47 ,优,44 ,aqi,49 ,8 ,2014-07-19,47 ,16 
72 ,遵义,0.8 ,106 ,良,79 ,aqi,125 ,13 ,2014-06-01,96 ,35 
23 ,遵义,0.3 ,38 ,优,41 ,aqi,30 ,8 ,2014-07-20,38 ,14 
26 ,遵义,0.4 ,44 ,优,46 ,aqi,37 ,15 ,2014-07-21,44 ,17 
54 ,遵义,0.6 ,83 ,良,52 ,aqi,110 ,10 ,2014-06-02,73 ,29 
30 ,遵义,0.6 ,43 ,优,60 ,aqi,19 ,9 ,2014-06-03,43 ,18 
31 ,遵义,0.5 ,66 ,良,72 ,aqi,69 ,23 ,2014-07-22,58 ,22 
49 ,遵义,0.6 ,96 ,良,99 ,aqi,135 ,17 ,2014-07-23,73 ,33 
40 ,遵义,0.7 ,53 ,良,54 ,aqi,44 ,11 ,2014-06-04,56 ,34 
35 ,遵义,0.9 ,55 ,良,41 ,aqi,35 ,9 ,2014-06-05,52 ,25 
44 ,遵义,0.5 ,77 ,良,84 ,aqi,107 ,14 ,2014-07-24,64 ,30 
38 ,遵义,0.5 ,90 ,良,111 ,aqi,110 ,16 ,2014-07-25,70 ,31 
64 ,遵义,0.9 ,87 ,良,38 ,aqi,107 ,12 ,2014-06-06,87 ,35 
59 ,遵义,0.8 ,94 ,良,48 ,aqi,105 ,14 ,2014-06-07,81 ,33 
43 ,遵义,0.3 ,80 ,良,79 ,aqi,44 ,8 ,2014-07-26,65 ,19 
41 ,遵义,0.4 ,70 ,良,93 ,aqi,50 ,6 ,2014-07-27,60 ,13 
63 ,遵义,1 ,95 ,良,29 ,aqi,96 ,10 ,2014-06-08,85 ,38 
54 ,遵义,0.9 ,75 ,良,25 ,aqi,94 ,8 ,2014-06-09,74 ,37 
44 ,遵义,0.4 ,73 ,良,74 ,aqi,45 ,12 ,2014-07-28,62 ,18 
37 ,遵义,0.4 ,67 ,良,69 ,aqi,35 ,12 ,2014-07-29,58 ,16 
29 ,遵义,0.8 ,43 ,优,40 ,aqi,22 ,7 ,2014-06-10,43 ,37 
58 ,遵义,0.7 ,81 ,良,71 ,aqi,101 ,12 ,2014-06-11,78 ,34 
38 ,遵义,0.5 ,76 ,良,68 ,aqi,58 ,11 ,2014-07-30,63 ,17 
41 ,遵义,0.5 ,85 ,良,73 ,aqi,93 ,22 ,2014-07-31,68 ,20 
71 ,遵义,0.7 ,102 ,良,72 ,aqi,102 ,13 ,2014-06-12,95 ,37 
95 ,遵义,0.8 ,130 ,轻度污染,91 ,aqi,129 ,12 ,2014-06-13,125 ,34 
87 ,遵义,0.8 ,131 ,轻度污染,67 ,aqi,107 ,11 ,2014-06-14,115 ,28 
39 ,遵义,0.6 ,68 ,良,92 ,aqi,31 ,7 ,2014-06-15,59 ,18 
33 ,遵义,0.7 ,52 ,良,85 ,aqi,23 ,11 ,2014-06-16,51 ,24 
60 ,遵义,0.8 ,104 ,良,151 ,aqi,138 ,20 ,2014-06-17,93 ,43 
72 ,遵义,0.9 ,127 ,良,102 ,aqi,133 ,13 ,2014-06-18,96 ,46 
51 ,遵义,0.7 ,79 ,良,63 ,aqi,91 ,10 ,2014-06-19,70 ,31 
22 ,遵义,0.5 ,36 ,优,59 ,aqi,27 ,12 ,2014-06-20,36 ,19 
24 ,遵义,0.4 ,39 ,优,66 ,aqi,33 ,13 ,2014-06-21,39 ,20 
31 ,遵义,0.5 ,46 ,优,57 ,aqi,43 ,8 ,2014-06-22,46 ,30 
59 ,遵义,0.6 ,89 ,良,68 ,aqi,114 ,10 ,2014-06-23,80 ,31 
49 ,遵义,0.6 ,71 ,良,64 ,aqi,80 ,12 ,2014-06-24,68 ,21 
36 ,遵义,0.8 ,63 ,良,48 ,aqi,71 ,14 ,2014-06-25,57 ,25 
35 ,遵义,0.5 ,59 ,良,78 ,aqi,64 ,13 ,2014-06-26,54 ,27 
48 ,遵义,0.6 ,77 ,良,46 ,aqi,106 ,15 ,2014-06-27,67 ,37 
39 ,遵义,0.5 ,61 ,良,48 ,aqi,59 ,12 ,2014-06-28,56 ,28 
35 ,遵义,0.5 ,61 ,良,51 ,aqi,53 ,9 ,2014-06-29,56 ,28 
29 ,遵义,0.4 ,52 ,良,62 ,aqi,37 ,8 ,2014-06-30,51 ,23 
59 ,遵义,0.8 ,144 ,良,95 ,aqi,72 ,17 ,2014-05-01,97 ,43 
72 ,遵义,0.8 ,165 ,轻度污染,62 ,aqi,124 ,30 ,2014-05-02,107 ,55 
68 ,遵义,0.6 ,149 ,良,51 ,aqi,144 ,13 ,2014-05-03,100 ,34 
29 ,遵义,0.6 ,54 ,良,44 ,aqi,33 ,7 ,2014-05-04,52 ,29 
32 ,遵义,0.7 ,82 ,良,79 ,aqi,82 ,15 ,2014-05-05,66 ,38 
58 ,遵义,0.8 ,117 ,良,104 ,aqi,100 ,25 ,2014-05-06,84 ,42 
95 ,遵义,0.9 ,166 ,轻度污染,111 ,aqi,173 ,44 ,2014-05-07,125 ,44 
89 ,遵义,0.9 ,139 ,轻度污染,78 ,aqi,151 ,14 ,2014-05-08,118 ,39 
27 ,遵义,0.6 ,44 ,优,31 ,aqi,28 ,7 ,2014-05-09,44 ,26 
32 ,遵义,0.8 ,46 ,优,96 ,aqi,40 ,7 ,2014-05-10,48 ,22 
40 ,遵义,0.7 ,63 ,良,89 ,aqi,90 ,16 ,2014-05-11,56 ,24 
42 ,遵义,0.7 ,70 ,良,67 ,aqi,51 ,9 ,2014-05-12,60 ,28 
43 ,遵义,0.6 ,73 ,良,58 ,aqi,38 ,17 ,2014-05-13,62 ,33 
66 ,遵义,0.5 ,102 ,良,75 ,aqi,107 ,17 ,2014-05-14,88 ,41 
62 ,遵义,0.6 ,103 ,良,74 ,aqi,113 ,13 ,2014-05-15,84 ,41 
48 ,遵义,0.5 ,80 ,良,56 ,aqi,44 ,11 ,2014-05-16,66 ,28 
54 ,遵义,0.5 ,85 ,良,94 ,aqi,55 ,14 ,2014-05-17,73 ,28 
80 ,遵义,0.8 ,118 ,轻度污染,97 ,aqi,135 ,14 ,2014-05-18,106 ,35 
57 ,遵义,0.6 ,78 ,良,81 ,aqi,87 ,11 ,2014-05-19,77 ,31 
65 ,遵义,0.7 ,98 ,良,69 ,aqi,78 ,12 ,2014-05-20,87 ,32 
42 ,遵义,0.6 ,63 ,良,49 ,aqi,31 ,10 ,2014-05-21,59 ,29 
40 ,遵义,0.7 ,61 ,良,68 ,aqi,33 ,24 ,2014-04-01,57 ,31 
28 ,遵义,0.5 ,42 ,优,42 ,aqi,21 ,6 ,2014-05-22,42 ,21 
23 ,遵义,0.6 ,37 ,优,40 ,aqi,21 ,7 ,2014-05-23,37 ,27 
68 ,遵义,0.5 ,114 ,良,76 ,aqi,115 ,31 ,2014-04-02,91 ,33 
85 ,遵义,1 ,154 ,轻度污染,76 ,aqi,168 ,52 ,2014-04-03,113 ,49 
41 ,遵义,0.9 ,68 ,良,54 ,aqi,75 ,15 ,2014-05-24,59 ,35 
64 ,遵义,0.9 ,81 ,良,55 ,aqi,95 ,13 ,2014-05-25,87 ,27 
83 ,遵义,0.6 ,151 ,轻度污染,142 ,aqi,155 ,41 ,2014-04-04,111 ,45 
94 ,遵义,0.6 ,143 ,轻度污染,75 ,aqi,165 ,33 ,2014-04-05,124 ,49 
26 ,遵义,0.4 ,48 ,优,53 ,aqi,20 ,18 ,2014-05-26,48 ,20 
54 ,遵义,0.4 ,124 ,良,67 ,aqi,53 ,14 ,2014-05-27,87 ,28 
44 ,遵义,0.6 ,66 ,良,77 ,aqi,36 ,27 ,2014-04-06,62 ,28 
47 ,遵义,0.7 ,72 ,良,73 ,aqi,40 ,24 ,2014-04-07,65 ,26 
71 ,遵义,0.8 ,159 ,轻度污染,88 ,aqi,106 ,29 ,2014-05-28,104 ,48 
89 ,遵义,0.7 ,158 ,轻度污染,58 ,aqi,89 ,20 ,2014-05-29,117 ,57 
48 ,遵义,0.8 ,75 ,良,57 ,aqi,26 ,25 ,2014-04-08,66 ,34 
43 ,遵义,0.6 ,72 ,良,37 ,aqi,21 ,21 ,2014-04-09,61 ,35 
85 ,遵义,0.7 ,122 ,轻度污染,35 ,aqi,92 ,10 ,2014-05-30,112 ,39 
74 ,遵义,0.7 ,110 ,良,55 ,aqi,86 ,9 ,2014-05-31,98 ,34 
45 ,遵义,0.7 ,79 ,良,25 ,aqi,30 ,23 ,2014-04-10,64 ,33 
64 ,遵义,0.8 ,118 ,良,85 ,aqi,105 ,29 ,2014-04-11,87 ,34 
59 ,遵义,0.7 ,99 ,良,101 ,aqi,107 ,18 ,2014-04-12,80 ,26 
40 ,遵义,0.6 ,65 ,良,69 ,aqi,33 ,8 ,2014-04-13,58 ,17 
55 ,遵义,0.6 ,88 ,良,63 ,aqi,50 ,12 ,2014-04-14,76 ,21 
79 ,遵义,0.7 ,121 ,轻度污染,122 ,aqi,133 ,22 ,2014-04-15,105 ,26 
87 ,遵义,0.7 ,130 ,轻度污染,104 ,aqi,173 ,20 ,2014-04-16,114 ,26 
66 ,遵义,0.7 ,111 ,良,95 ,aqi,110 ,19 ,2014-04-17,89 ,28 
72 ,遵义,0.7 ,110 ,良,122 ,aqi,141 ,19 ,2014-04-18,97 ,17 
48 ,遵义,0.7 ,77 ,良,88 ,aqi,110 ,14 ,2014-04-19,67 ,17 
27 ,遵义,0.6 ,46 ,优,70 ,aqi,17 ,8 ,2014-04-20,46 ,20 
33 ,遵义,0.6 ,62 ,良,34 ,aqi,50 ,10 ,2014-04-21,56 ,28 
33 ,遵义,0.5 ,60 ,良,32 ,aqi,35 ,7 ,2014-04-22,55 ,24 
37 ,遵义,0.5 ,64 ,良,47 ,aqi,25 ,7 ,2014-04-23,57 ,22 
33 ,遵义,0.6 ,54 ,良,43 ,aqi,24 ,8 ,2014-04-24,52 ,23 
34 ,遵义,0.8 ,70 ,良,41 ,aqi,58 ,13 ,2014-04-25,60 ,32 
37 ,遵义,0.6 ,75 ,良,33 ,aqi,88 ,10 ,2014-04-26,62 ,29 
34 ,遵义,0.6 ,70 ,良,61 ,aqi,64 ,16 ,2014-04-27,60 ,25 
42 ,遵义,0.7 ,78 ,良,46 ,aqi,63 ,7 ,2014-04-28,64 ,31 
45 ,遵义,0.6 ,91 ,良,55 ,aqi,36 ,11 ,2014-04-29,71 ,43 
51 ,遵义,0.7 ,105 ,良,93 ,aqi,38 ,22 ,2014-04-30,77 ,44 
30 ,遵义,1 ,48 ,优,29 ,aqi,33 ,24 ,2014-03-01,48 ,27 
33 ,遵义,0.8 ,44 ,优,52 ,aqi,25 ,19 ,2014-03-02,47 ,23 
41 ,遵义,0.7 ,65 ,良,57 ,aqi,39 ,25 ,2014-03-03,58 ,26 
62 ,遵义,1.1 ,105 ,良,47 ,aqi,116 ,89 ,2014-03-04,84 ,48 
65 ,遵义,0.6 ,100 ,良,68 ,aqi,125 ,28 ,2014-03-05,88 ,33 
28 ,遵义,0.7 ,44 ,优,50 ,aqi,23 ,24 ,2014-03-06,44 ,30 
21 ,遵义,0.5 ,31 ,优,64 ,aqi,10 ,15 ,2014-03-07,32 ,26 
32 ,遵义,0.7 ,54 ,良,53 ,aqi,43 ,36 ,2014-03-08,52 ,36 
48 ,遵义,1 ,81 ,良,90 ,aqi,63 ,30 ,2014-03-09,66 ,33 
66 ,遵义,0.9 ,111 ,良,101 ,aqi,83 ,40 ,2014-03-10,89 ,34 
79 ,遵义,0.9 ,123 ,轻度污染,81 ,aqi,96 ,22 ,2014-03-11,105 ,32 
89 ,遵义,1 ,137 ,轻度污染,85 ,aqi,153 ,43 ,2014-03-12,118 ,44 
97 ,遵义,0.8 ,144 ,轻度污染,80 ,aqi,180 ,28 ,2014-03-13,127 ,33 
84 ,遵义,0.9 ,135 ,轻度污染,50 ,aqi,164 ,25 ,2014-03-14,112 ,37 
82 ,遵义,0.9 ,150 ,轻度污染,63 ,aqi,126 ,57 ,2014-03-15,108 ,45 
90 ,遵义,1.1 ,183 ,轻度污染,115 ,aqi,121 ,77 ,2014-03-16,118 ,54 
95 ,遵义,1.3 ,194 ,轻度污染,125 ,aqi,105 ,57 ,2014-03-17,125 ,43 
82 ,遵义,0.9 ,139 ,轻度污染,105 ,aqi,80 ,31 ,2014-03-18,109 ,32 
87 ,遵义,0.9 ,150 ,轻度污染,105 ,aqi,131 ,27 ,2014-03-19,115 ,32 
54 ,遵义,0.7 ,74 ,良,87 ,aqi,87 ,10 ,2014-03-20,74 ,19 
42 ,遵义,0.4 ,78 ,良,82 ,aqi,54 ,17 ,2014-03-21,64 ,24 
54 ,遵义,0.5 ,99 ,良,81 ,aqi,61 ,24 ,2014-03-22,74 ,32 
77 ,遵义,0.6 ,117 ,轻度污染,55 ,aqi,113 ,20 ,2014-03-23,103 ,42 
56 ,遵义,0.8 ,82 ,良,16 ,aqi,54 ,32 ,2014-03-24,76 ,40 
60 ,遵义,1.1 ,116 ,良,36 ,aqi,54 ,58 ,2014-03-25,83 ,47 
69 ,遵义,1 ,110 ,良,64 ,aqi,56 ,44 ,2014-03-26,92 ,43 
67 ,遵义,0.9 ,112 ,良,61 ,aqi,60 ,40 ,2014-03-27,90 ,39 
51 ,遵义,0.8 ,79 ,良,93 ,aqi,67 ,29 ,2014-03-28,70 ,34 
51 ,遵义,0.7 ,102 ,良,102 ,aqi,82 ,40 ,2014-03-29,76 ,39 
41 ,遵义,0.7 ,71 ,良,74 ,aqi,31 ,19 ,2014-03-30,60 ,28 
43 ,遵义,0.9 ,63 ,良,63 ,aqi,44 ,12 ,2014-03-31,60 ,26 
92 ,遵义,0.9 ,119 ,轻度污染,71 ,aqi,97 ,44 ,2014-02-01,121 ,29 
94 ,遵义,0.9 ,128 ,轻度污染,76 ,aqi,89 ,45 ,2014-02-02,123 ,31 
120 ,遵义,1.1 ,163 ,中度污染,52 ,aqi,169 ,63 ,2014-02-03,157 ,40 
117 ,遵义,1 ,158 ,中度污染,79 ,aqi,179 ,30 ,2014-02-04,153 ,23 
54 ,遵义,1.1 ,79 ,良,70 ,aqi,142 ,17 ,2014-02-05,73 ,22 
16 ,遵义,0.5 ,21 ,优,23 ,aqi,11 ,13 ,2014-02-06,23 ,17 
24 ,遵义,0.5 ,34 ,优,29 ,aqi,34 ,16 ,2014-02-07,34 ,16 
19 ,遵义,0.5 ,28 ,优,48 ,aqi,14 ,21 ,2014-02-08,28 ,17 
22 ,遵义,0.6 ,29 ,优,57 ,aqi,37 ,20 ,2014-02-09,32 ,15 
73 ,遵义,0.8 ,88 ,良,83 ,aqi,160 ,39 ,2014-02-10,98 ,19 
64 ,遵义,0.5 ,80 ,良,73 ,aqi,106 ,29 ,2014-02-11,86 ,17 
66 ,遵义,0.6 ,89 ,良,86 ,aqi,83 ,30 ,2014-02-12,89 ,18 
61 ,遵义,0.6 ,81 ,良,76 ,aqi,81 ,37 ,2014-02-13,83 ,23 
75 ,遵义,0.6 ,99 ,良,81 ,aqi,84 ,37 ,2014-02-14,100 ,20 
84 ,遵义,0.5 ,119 ,轻度污染,79 ,aqi,69 ,45 ,2014-02-15,111 ,25 
100 ,遵义,0.6 ,142 ,轻度污染,73 ,aqi,131 ,34 ,2014-02-16,132 ,29 
52 ,遵义,0.8 ,68 ,良,41 ,aqi,95 ,22 ,2014-02-17,71 ,28 
45 ,遵义,1.3 ,59 ,良,22 ,aqi,87 ,55 ,2014-02-18,63 ,41 
54 ,遵义,0.8 ,73 ,良,53 ,aqi,69 ,43 ,2014-02-19,74 ,37 
44 ,遵义,0.8 ,62 ,良,67 ,aqi,39 ,38 ,2014-02-20,61 ,33 
55 ,遵义,0.5 ,92 ,良,93 ,aqi,34 ,41 ,2014-02-21,75 ,29 
68 ,遵义,0.6 ,96 ,良,71 ,aqi,49 ,27 ,2014-02-22,91 ,30 
48 ,遵义,0.5 ,64 ,良,48 ,aqi,21 ,24 ,2014-02-23,66 ,31 
36 ,遵义,0.7 ,49 ,良,33 ,aqi,13 ,34 ,2014-02-24,51 ,32 
58 ,遵义,1 ,87 ,良,65 ,aqi,74 ,43 ,2014-02-25,78 ,33 
43 ,遵义,0.8 ,65 ,良,49 ,aqi,27 ,27 ,2014-02-26,59 ,33 
25 ,遵义,0.8 ,37 ,优,31 ,aqi,6 ,28 ,2014-02-27,37 ,37 
20 ,遵义,0.8 ,32 ,优,28 ,aqi,7 ,19 ,2014-02-28,32 ,30 
128 ,遵义,1.8 ,195 ,中度污染,44 ,aqi,152 ,115 ,2014-01-01,169 ,70 
116 ,遵义,1.6 ,162 ,中度污染,43 ,aqi,100 ,89 ,2014-01-02,152 ,48 
92 ,遵义,1.2 ,126 ,轻度污染,81 ,aqi,76 ,93 ,2014-01-03,121 ,41 
126 ,遵义,1.7 ,191 ,中度污染,96 ,aqi,139 ,141 ,2014-01-04,165 ,66 
142 ,遵义,1.9 ,230 ,中度污染,59 ,aqi,127 ,102 ,2014-01-05,189 ,69 
103 ,遵义,1.3 ,139 ,轻度污染,67 ,aqi,64 ,32 ,2014-01-06,135 ,41 
106 ,遵义,1.3 ,138 ,轻度污染,36 ,aqi,115 ,64 ,2014-01-07,139 ,44 
91 ,遵义,1.2 ,125 ,轻度污染,34 ,aqi,148 ,49 ,2014-01-08,120 ,38 
100 ,遵义,0.7 ,129 ,轻度污染,55 ,aqi,159 ,42 ,2014-01-09,131 ,32 
72 ,遵义,0.8 ,94 ,良,58 ,aqi,78 ,33 ,2014-01-10,96 ,33 
52 ,遵义,1.1 ,74 ,良,28 ,aqi,31 ,36 ,2014-01-11,71 ,32 
65 ,遵义,1.3 ,86 ,良,8 ,aqi,76 ,56 ,2014-01-12,88 ,42 
62 ,遵义,0.9 ,85 ,良,36 ,aqi,68 ,40 ,2014-01-13,83 ,35 
96 ,遵义,1.1 ,133 ,轻度污染,42 ,aqi,105 ,73 ,2014-01-14,126 ,50 
109 ,遵义,1.3 ,169 ,轻度污染,71 ,aqi,100 ,79 ,2014-01-15,142 ,48 
117 ,遵义,1.2 ,184 ,中度污染,59 ,aqi,97 ,94 ,2014-01-16,153 ,62 
